"miid","type","url","title","caption","source","mid"
"436","link","http://en.wikipedia.org/wiki/Edwin_Abbott_Abbott","Brief biography",NA,NA,"166"
"437","link","http://en.wikipedia.org/wiki/George_Poulett_Scrope","Wikipedia: Scrope biography",NA,NA,"109"
"439","link","http://en.wikipedia.org/wiki/Gustav_Zeuner","Wiklipedia: Zeuner biography",NA,NA,"134"
"440","link","http://en.wikipedia.org/wiki/Harry_Beck","Wikipedia on Henry (Harry) Beck",NA,NA,"209"
"441","link","http://en.wikipedia.org/wiki/Hollerith","Wikipedia: Hollerith biography",NA,NA,"164"
"442","link","http://en.wikipedia.org/wiki/James_Joseph_Sylvester","Wikipedia: Sylvester",NA,NA,"154"
"444","link","http://en.wikipedia.org/wiki/Louis-L\%C3\%A9ger_Vauthier","Wikipedia: Louis-L&eacute;ger Vauthier",NA,NA,"145"
"445","link","http://en.wikipedia.org/wiki/Louis_Leon_Thurstone","Wikipedia Thurstone biography",NA,NA,"202"
"447","link","http://en.wikipedia.org/wiki/Otto_Neurath","Wikipedia: Neurath biography",NA,NA,"198"
"449","link","http://en.wikipedia.org/wiki/Sparkline","Sparkline entry from Wikipedia",NA,NA,"276"
"450","link","http://en.wikipedia.org/wiki/Venn_diagram","Wikipedia page on Venn and similar diagrams",NA,NA,"158"
"451","link","http://es.rice.edu/ES/humsoc/Galileo/Catalog/Files/gemafris.html","Frisius biography",NA,NA,"18"
"452","link","http://etc.princeton.edu/CampusWWW/Companion/russell_henry.html","Russell biography",NA,NA,"182"
"453","link","http://euclid.psych.yorku.ca/ftp/papers/4fold.ps.gz","Friendly (1994) paper (.ps.gz format)",NA,NA,"238"
"456","link","http://fonds-ancien.ensmp.fr/Expositions/Graphiques/Pages/trois_dimensions_B.html","l&#039;Ecole des mines: Lalanne &quot;compteur universel&#039;&#039; and other calculating diagrams",NA,NA,"162"
"457","link","http://forrest.psych.unc.edu/research/","ViSta - The Visual Statistics System",NA,NA,"271"
"458","link","http://forrest.psych.unc.edu/research/vista-frames/help/lecturenotes/lecture13/princomp-example.html","Description of PCA and biplot",NA,NA,"229"
"459","link","http://galileo.rice.edu/Catalog/NewFiles/cardano.html","Cardano (Galileo project)",NA,NA,"22"
"464","link","http://gsahist.org/biographies/002StrataOrganizedFos.htm","Transcript of pages from Smith&#039;s 1816--1824 Strata Identified By Organized Fossils",NA,NA,"90"
"466","link","http://homepage.newschool.edu/~het/profiles/levasseur.htm","Link to Levasseur&#039;s e-texts",NA,NA,"168"
"469","link","http://ingrimayne.saintjoe.edu/econ/AllocatingRationing/MeasuringIncomeDist.html","Description of Lorenz Curve",NA,NA,"178"
"470","link","http://inventors.about.com/od/fstartinventions/a/Fortran_4.htm","FORTRAN background",NA,NA,"216"
"471","link","http://james-cowles-pritchard.biography.ms/","Pritchard biography",NA,NA,"119"
"473","link","http://kspark.kaist.ac.kr/Human\%20Engineering.files/Chernoff/Chernoff\%20Faces.htm","Chernoff faces",NA,NA,"240"
"475","link","http://lexikon.freenet.de/Johann_Friedrich_Wilhelm_von_Charpentier","von Charpentier bio blurb (german)",NA,NA,"74"
"477","link","http://library.tnstate.edu/MARION/ACK-5229","Reference to English translation",NA,NA,"107"
"478","link","http://math.dartmouth.edu/~euler/docs/originals/E177.pdf","De&#039;couverte d&#039;un nouveau principe de mecanique",NA,NA,"64"
"480","link","http://mubs.mdx.ac.uk/Staff/Personal_pages/Ifan1/Booth/","Charles Booth and poverty mapping in late nineteenth century London",NA,NA,"171"
"481","link","http://ntrs.nasa.gov/archive/nasa/casi.ntrs.nasa.gov/19970014997_1997021574.pdf","Technical report, The grand tour via geodesic interpolation of 2-frames (pdf)",NA,NA,"257"
"482","link","http://pass.maths.org/issue12/features/annuities/","Death and Statistics, including an account of de Witt&#039;s method",NA,NA,"47"
"483","link","http://people.cs.uchicago.edu/~wiseman/chernoff/","Chernoff faces Java applet",NA,NA,"231"
"484","link","http://perso.wanadoo.fr/cadastre/lallemand.htm","Lallemand biography and portrait",NA,NA,"162"
"485","link","http://perso.wanadoo.fr/roger.leveque/lalanne.htm","Lalanne biography",NA,NA,"117"
"487","link","http://psychclassics.yorku.ca/Thurstone/","Thurstone, &quot;Vectors of the Mind&#039;&#039;",NA,NA,"202"
"488","link","http://reference.allrefer.com/encyclopedia/M/Mayer-Jo.html","Mayer biography",NA,NA,"63"
"489","link","http://ry4an.org/flatland/","etext, with illustrations",NA,NA,"166"
"492","link","http://stat.bell-labs.com/who/tukey/index.html","Biography, tributes, images, bibliography of JWT",NA,NA,"219"
"493","link","http://stats.math.uni-augsburg.de/~unwin/","Unwin home page",NA,NA,"261"
"495","link","http://visitkilliecrankie.com/patrick-geddes.htm","Geddes biography",NA,NA,"172"
"496","link","http://web.geog.gla.ac.uk/~mshand/kjohnston/cairt.pdf","Johnston bio and portrait (pdf)",NA,NA,"119"
"498","link","http://www-gap.dcs.st-and.ac.uk/~history/Mathematicians/Aiken.html","Aiken biography",NA,NA,"213"
"499","link","http://www-gap.dcs.st-and.ac.uk/~history/Mathematicians/Gibbs.html","Gibbs biography",NA,NA,"142"
"500","link","http://www-gap.dcs.st-and.ac.uk/~history/Mathematicians/Rheticus.html","Rheticus biography",NA,NA,"20"
"501","link","http://www-gap.dcs.st-and.ac.uk/~history/Mathematicians/Sylvester.html","Sylvester biography",NA,NA,"154"
"502","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Arbuthnot.html","Arbuthnot biography",NA,NA,"55"
"503","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Babbage.html","Babbage biography",NA,NA,"97"
"504","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Bayes.html","Bayes biography",NA,NA,"69"
"505","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Boscovich.html","Boscovich biography",NA,NA,"63"
"507","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Cardan.html","Cardano biography",NA,NA,"22"
"509","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/De_Witt.html","de Witt biography",NA,NA,"47"
"510","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Descartes.html","Biographical sketch - Rene Descartes",NA,NA,"37"
"511","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Dupin.html","Dupin biography",NA,NA,"99"
"512","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Eratosthenes.html","Eratosthenes biography",NA,NA,"4"
"513","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Euler.html","Euler biography:",NA,NA,"64"
"514","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Faraday.html","Faraday biography with portraits",NA,NA,"104"
"515","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Fermat.html","Biographical sketch - Pierre de Fermat",NA,NA,"37"
"516","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Fisher.html","Fisher biography, with other links and portraits",NA,NA,"190"
"517","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Fourier.html","Fourier biography",NA,NA,"96"
"519","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Gauss.html","Gauss biography",NA,NA,"91"
"520","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Gemma_Frisius.html","Frisius biography",NA,NA,"17"
"524","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Hipparchus.html","Hipparchus biography",NA,NA,"6"
"525","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Huygens.html","Huygens - Biographical sketch",NA,NA,"46"
"526","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Jevons.html","Biography",NA,NA,"156"
"527","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Lambert.html","Lambert biography",NA,NA,"68"
"528","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Maxwell.html","Maxwell biography",NA,NA,"131"
"529","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Monge.html","Monge&#039;s biography",NA,NA,"73"
"532","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Quetelet.html","Quetelet biography",NA,NA,"101"
"533","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Snell.html","Snell, biographical sketch",NA,NA,"32"
"534","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Tartaglia.html","Tartaglia biography",NA,NA,"21"
"535","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Tukey.html","Tukey biography",NA,NA,"219"
"536","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Venn.html","Venn biography",NA,NA,"158"
"537","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Verhulst.html","Verhulst bio",NA,NA,"115"
"538","link","http://www-groups.dcs.st-and.ac.uk/~history/PictDisplay/Llull.html","Llull portraits",NA,NA,"10"
"543","link","http://www-stat.wharton.upenn.edu/~buja/","Buja home page",NA,NA,"260"
"544","link","http://www.19e.org/personnages/etranger/humboldt.htm","Humboldt biography (French)",NA,NA,"92"
"545","link","http://www.19e.org/personnages/france/A/angeville.htm","Angeville biography",NA,NA,"111"
"546","link","http://www.988.com/scientists/shewhart_walter.php","Collection of web sites on Shewhart",NA,NA,"199"
"549","link","http://www.acm.org/sigchi/chi95/proceedings/videos/rr_bdy.htm","ACM SigChi paper: Exploring Large Tables with the Table Lens, Rao and Card",NA,NA,"273"
"551","link","http://www.agocg.ac.uk/reports/visual/casestud/francis/compar_1.htm","Visualisation using Lexis pencils",NA,NA,"148"
"552","link","http://www.aip.org/history/gap/PDF/gibbs.pdf","Gibbs, Elementary principles in statistical mechanics",NA,NA,"142"
"553","link","http://www.alcyone.com/max/lit/flatland/","etext of Flatland",NA,NA,"166"
"555","link","http://www.amphilsoc.org/library/mole/w/wrights.htm","Sewall Wright Papers, from the American Philosophical Society",NA,NA,"195"
"558","link","http://www.annales.org/archives/x/lallemand.html","Detailed biography (French)",NA,NA,"162"
"560","link","http://www.answers.com/topic/henry-moseley","Henry Mosely biography",NA,NA,"185"
"562","link","http://www.anu.edu.au/nceph/surfstat/surfstat-home/app1-1.html","Summarising and presenting data- Rules for tables",NA,NA,"241"
"566","link","http://www.bnf.fr/enluminures/manuscrits/aman6.htm","BNF listing of images from the Catalan Atlas",NA,NA,"13"
"567","link","http://www.bnf.fr/enluminures/texte/tx2_07.htm","BNF description of Atlas catalan (BNF, ESP 30)",NA,NA,"13"
"568","link","http://www.boxesandarrows.com/archives/foreseeing_the_future_the_legacy_of_vannevar_bush.php","Bush biography (with links and images)",NA,NA,"212"
"569","link","http://www.britannica.com/seo/a/auguste-and-louis-lumiere/","Auguste and Louis Lumiere, Encyclopedia Britannica article",NA,NA,"173"
"570","link","http://www.brlsi.org/wsmith.htm","William Smith (1769-1839), &quot;The Father of English Geology&#039;&#039;",NA,NA,"90"
"571","link","http://www.cbs.nl/isi/hmemb.htm","ISI historical biography",NA,NA,"125"
"573","link","http://www.census.gov/prod/3/98pubs/p60-203.pdf","Measuring 50 years of economic change",NA,NA,"237"
"576","link","http://www.columbia.edu/acis/history/backus.html","Backus biography and bibliography (with links and images)",NA,NA,"216"
"577","link","http://www.corrosion-doctors.org/Biographies/MendeleevBio.htm","Mendeleev biography",NA,NA,"136"
"579","link","http://www.cs.indiana.edu/hyplan/tkeahey/research/nlm/nlm.html","Nonlinear magnification home page",NA,NA,"250"
"582","link","http://www.cs.umd.edu/hcil/treemap-history/","Treemaps description and images",NA,NA,"270"
"583","link","http://www.cs.umd.edu/hcil/treemap/","Treemap homepage",NA,NA,"270"
"585","link","http://www.csiss.org/classics/content/45","Charles Booth: Mapping London&#039;s Poverty, 1885-1903",NA,NA,"171"
"587","link","http://www.cybergeo.presse.fr/cartogrf/texte1/palsky.htm","The debate on the standardization of statistical maps and diagrams (1857-1901), Cybergeo, No. 85",NA,NA,"127"
"588","link","http://www.cybergeo.presse.fr/semiogra/brian/franjoh2.htm","Bertin, lexis, and the graphical representation of event histories",NA,NA,"267"
"589","link","http://www.cybergeo.presse.fr/semiogra/semiogrf.htm","30 ans de semiologique graphique",NA,NA,"222"
"590","link","http://www.daguerre.org/resource/texts.html","The Daguerrian Society (with comprehensive links and images)",NA,NA,"116"
"591","link","http://www.demog.berkeley.edu/~bmd/lexis.html","Illustrated description of the Lexis diagram",NA,NA,"148"
"592","link","http://www.demographic-research.org/Volumes/Vol4/3/4-3.pdf","The Lexis diagram, a misnomer",NA,NA,"148"
"593","link","http://www.dia.unisa.it/professori/ads/corso-security/www/CORSO-9900/biometria/Discovery.htm","Science of criminal identification",NA,NA,"160"
"594","link","http://www.earlycinema.com/pioneers/lumiere_bio.html","Lumiere Biography",NA,NA,"173"
"595","link","http://www.edwardtufte.com/bboard/q-and-a-fetch-msg?msg_id=0001OR&topic_id=1","Tufte&#039;s explanation of sparklines",NA,NA,"276"
"596","link","http://www.ehess.fr/revue-msh/pdf/N167R893.pdf","Pierre-Francois Verhulst et la loi logistique de la population",NA,NA,"115"
"597","link","http://www.eingang.org/Lecture/hmark1.html","History of Computing: Harvard Mark I",NA,NA,"213"
"600","link","http://www.eranet.gr/eratosthenes/html/eoc.html","Eratosthenes of Cyrene",NA,NA,"4"
"601","link","http://www.expo-marey.com/","Expo-Marey: Movement in Light",NA,NA,"159"
"606","link","http://www.geo.ed.ac.uk/scotgaz/people/famousfirst1852.html","Johnston biography",NA,NA,"119"
"607","link","http://www.geocities.com/CapeCanaveral/8341/biograf.htm","Wheatstone biography",NA,NA,"110"
"609","link","http://www.geog.le.ac.uk/jad7/BCS/paper.html","CDV paper",NA,NA,"274"
"611","link","http://www.gutenberg.org/etext/4971","The great intendant: A chronicle of Jean Talon in Canada (e-book)",NA,NA,"45"
"614","link","http://www.henry-davis.com/MAPS/LMwebpages/235mono.html","Detailed description of Catalan Atlas and Abraham Cresques (Henry-Davis)",NA,NA,"13"
"615","link","http://www.history.rochester.edu/steam/hollerith/","Comprehensive Hollerith biography",NA,NA,"164"
"616","link","http://www.historyguide.org/intellect/priestley.html","Priestley biography",NA,NA,"71"
"617","link","http://www.hodgers.com/mike/patrickgeddes/feature_fifteen.html","Outlook Tower as an anamorphosis of the world",NA,NA,"172"
"618","link","http://www.homepages.ucl.ac.uk/~ucrarls/1225/texts/prosttn.html","English translation of On prostitution in the city of Paris",NA,NA,"112"
"619","link","http://www.hrc.utexas.edu/exhibitions/permanent/wfp/","University of Texas exhibition: The first photo",NA,NA,"100"
"620","link","http://www.humboldt.edu/~german/Alex/ALEX1.HTM","von Humboldt biography",NA,NA,"92"
"622","link","http://www.infovis.net/printFicha.php?rec=revista&num=116&lang=2","InfoVis interview with J. Bertin",NA,NA,"222"
"623","link","http://www.isi-2003.de/congresst.htm","ISI History",NA,NA,"125"
"625","link","http://www.itl.nist.gov/div898/handbook/eda/section3/starplot.htm","Star plot, description and example",NA,NA,"227"
"630","link","http://www.library.adelaide.edu.au/digitised/fisher/","Collected papers of R. A. Fisher",NA,NA,"190"
"633","link","http://www.maps.jcu.edu.au/course/hist/stats/bert/index.htm","Bertillon web site",NA,NA,"160"
"634","link","http://www.maps.jcu.edu.au/course/hist/stats/quet/","Quetelet web site",NA,NA,"101"
"635","link","http://www.markmonmonier.com/","Monmonier bio",NA,NA,"248"
"638","link","http://www.math.uni-augsburg.de/stochastik/pukelsheim/2001a.html","Llull&#039;s writings on electoral systems",NA,NA,"10"
"639","link","http://www.math.yorku.ca/SCS/Online/sieve/","Sieve diagrams applet",NA,NA,"255"
"640","link","http://www.maths.may.ie/staff/churley/churley.html","Hurley home page",NA,NA,"260"
"641","link","http://www.maths.tcd.ie/pub/HistMath/People/Huygens/RouseBall/RB_Huygens.html","Biographical blurb from",NA,NA,"42"
"642","link","http://www.maths.tcd.ie/pub/HistMath/People/Pascal/RouseBall/RB_Pascal.html","Pascal biography, extract from",NA,NA,"40"
"643","link","http://www.maxmon.com/1857ad.htm","Wheatstone uses paper tape to store data",NA,NA,"110"
"644","link","http://www.maxmon.com/1939ad.htm","Howard Aiken&#039;s Harvard Mark I",NA,NA,"213"
"645","link","http://www.mhs.ox.ac.uk/students/98to99/index.html","Cosmographia web site",NA,NA,"18"
"647","link","http://www.mlahanas.de/Greeks/Hipparchus.htm","Hipparchus the Astronomer",NA,NA,"6"
"648","link","http://www.mrs.umn.edu/~sungurea/introstat/history/w98/Quetelet.html","Quetelet biography",NA,NA,"125"
"654","link","http://www.nap.edu/books/0309049784/html/438.html","Biographical memoirs",NA,NA,"195"
"658","link","http://www.nicephore-niepce.com/pagus/catalus1.html","Catalog of Niepce heliographies",NA,NA,"100"
"661","link","http://www.photo.ucr.edu/photographers/muybridge/","UCR Museum of Photography, animated Muybridge Gallery",NA,NA,"141"
"662","link","http://www.phys.uu.nl/~huygens/bibl_oeuvrescompletes_en.htm","Complete works of Huygens",NA,NA,"46"
"664","link","http://www.pierre-marteau.com/editions/1693-mortality.html","Matthias Bohne edit of Halley 1693 paper",NA,NA,"51"
"666","link","http://www.precinemahistory.net/index.html","Complete history of cinematography",NA,NA,"141"
"667","link","http://www.ps.uni-sb.de/~duchier/pub/vbush/vbush-all.shtml","As We May Think (e-text):",NA,NA,"212"
"668","link","http://www.psych.utoronto.ca/~spence/Spence_2004.pdf","Oxford DNB article by Ian Spence (pdf)",NA,NA,"89"
"670","link","http://www.public.iastate.edu/~jolls/","Gibb&#039;s models",NA,NA,"142"
"672","link","http://www.ramanarao.com/papers/rao-infoviz-nextgen-workspace-1995.pdf","Information visualization and the next generation workspace (pdf)",NA,NA,"273"
"673","link","http://www.ramanarao.com/papers/tablelens-chi94.pdf","The Table Lens: Merging Graphical ... (CHI, 1994) paaper",NA,NA,"273"
"675","link","http://www.research.att.com/areas/stat/xgobi/","XGobi - multivariate visualization",NA,NA,"271"
"676","link","http://www.research.att.com/~rab/","Becker bio and portrait",NA,NA,"259"
"677","link","http://www.rigb.org/rimain/heritage/faradaypage.jsp","Faraday biography",NA,NA,"104"
"678","link","http://www.rleggat.com/photohistory/history/stereosc.htm","Stereoscopic photography",NA,NA,"110"
"679","link","http://www.rundetaarn.dk/engelsk/observatorium/hertz.html","Hertzsprung biography",NA,NA,"182"
"680","link","http://www.sciences-po.fr/cartographie/cartographie_html/5_page5theorie/graphique_bertin2001/index.html","Jacques Bertin, Semiologie Graphique web site",NA,NA,"222"
"681","link","http://www.si.umich.edu/~furnas/","Furnas home page",NA,NA,"250"
"682","link","http://www.si.umich.edu/~furnas/Papers/FisheyeCHI86.pdf","Generalised fisheye views paper (pdf)",NA,NA,"250"
"683","link","http://www.soi.city.ac.uk/~jad7/","Dykes home page",NA,NA,"274"
"686","link","http://www.stat.cmu.edu/~fienberg/","Fienberg CV and portrait",NA,NA,"238"
"687","link","http://www.stat.harvard.edu/People/Faculty/Herman_Chernoff/Herman_Chernoff_Index.html","Chernoff CV and portrait",NA,NA,"231"
"688","link","http://www.stat.ucla.edu/history/essay.pdf","Essay towards solving a problem in the doctrine of chances",NA,NA,"69"
"689","link","http://www.stat.ucla.edu/history/huygens.pdf","English translation of De Ratiociniis in Ludo Aleae",NA,NA,"42"
"690","link","http://www.stat.umn.edu/booklet/luke/homepage.html","Tierney home page",NA,NA,"264"
"691","link","http://www.stat.umn.edu/~luke/xls/xlsinfo/xlsinfo.html","Lisp-Stat information",NA,NA,"264"
"692","link","http://www.stat.unibe.ch/htm/mitarbeit/riedwyl.htm","Riedwyl bio and portrait",NA,NA,"255"
"693","link","http://www.statcan.ca/english/about/jt.htm","Jean Talon biography from Statistics Canada",NA,NA,"45"
"694","link","http://www.strangescience.net/smith.htm","William Smith, from &quot;The Rocky Road to Modern Paleontology and Biology&#039;&#039;",NA,NA,"90"
"695","link","http://www.students.yorku.ca/~dand/1666.html","Commentary on first Canadian census by Dan",NA,NA,"45"
"696","link","http://www.tablelens.com/","Interactive table lens demonstrations, from InXight",NA,NA,"273"
"697","link","http://www.tardis.ed.ac.uk/~lorna/geddes/exhibition.html","Patrick Geddes Exhibition",NA,NA,"172"
"698","link","http://www.tech.purdue.edu/Cgt/Courses/tech511/historic.html","Historical development of graphics",NA,NA,"73"
"699","link","http://www.temple.edu/photo/photographers/muybridge/photos.html","Muybridge photos, with timeline and bio",NA,NA,"141"
"700","link","http://www.the-aps.org/publications/tphys/legacy/1958/issue1/32.pdf","Henderson biography (pdf)",NA,NA,"203"
"701","link","http://www.theory.csc.uvic.ca/~cos/venn/VennEJC.html","A survey of Venn diagrams",NA,NA,"158"
"702","link","http://www.thoemmes.com/dictionaries/dbe_scrope.htm","Scrope biography",NA,NA,"109"
"707","link","http://www.ucmp.berkeley.edu/history/smith.html","William Smith, history",NA,NA,"90"
"708","link","http://www.umich.edu/~risotto/home.html","Booth&#039;s 1889 London Poverty Map (digitized, zoomable)",NA,NA,"171"
"710","link","http://www.unh.edu/esci/wmsmith.html","William &quot;Strata&#039;&#039; Smith on the Web",NA,NA,"90"
"712","link","http://www.ursasoft.com/maps/London/london-post-1933.htm","Catalog of London Underground maps 1933-",NA,NA,"209"
"713","link","http://www.usefultrivia.com/biographies/hipparchus_001.html","Astronomy",NA,NA,"6"
"715","link","http://www.venndiagram.com/","Create your own Venn diagram",NA,NA,"158"
"716","link","http://www.visitrannoch.com/james-maxwell.htm","Maxwell biography",NA,NA,"131"
"717","link","http://www.washington.edu/computing/training/560/zz-tufte.html","Graphics and web design according to Tufte&#039;s principles",NA,NA,"256"
"720","link","http://www.wku.edu/~smithch/chronob/ANDE1897.htm","Brief biography",NA,NA,"204"
"723","link","http://www.york.ac.uk/depts/maths/histstat/bayesbiog.pdf","Bayes biography by  D. R. Bellhouse",NA,NA,"69"
"725","link","http://www1.poynter.org/dg.lts/id.14333/content.content_view.htm","The Colorful Origins of USA Today",NA,NA,"254"
"728","link","uploads/files/levasseur/Levasseur-StatistiqueGraphique.pdf","Hi-res scan of Levasseur&#039;s La Statistique Graphique (15.6M)",NA,NA,"168"
"729","link","uploads/files/minard/biography.pdf","Minard biography",NA,NA,"120"
"730","link","uploads/files/re-minard.html","Web page for &quot;Re-visions of Charles Joseph Minard&#039;&#039;",NA,NA,"135"
"731","link","http://www.rleggat.com/photohistory/history/schulze.htm","Schulze biographical blurb",NA,NA,"58"
"757","image","uploads/images/oldest-map.jpg","Konya town map",,NA,"1"
"758","link","http://www.atamanhotel.com/catalhoyuk/oldest-map.html","Town map, with an errupting volcano (Hasan Da&ouml;?) and the Konya plain",,NA,"1"
"759","link","http://www.henry-davis.com/MAPS/Ancient%20Web%20Pages/100mono.html","An extended description of the most ancient maps",,NA,"1"
"777","image","uploads/images/Regard2.jpg","REGARD image: largest annual oil flows into EU, 1977--1990",,NA,"262"
"783","image","uploads/images/portraits/senefelder.jpg","Senefelder portrait",,NA,"85"
"784","link","http://www.newadvent.org/cathen/13714b.htm","Senefelder biography",,NA,"85"
"785","link","http://www.nga.gov.au/FirstImpressions/index.cfm","History of lithography and portrait",,NA,"85"
"790","image","uploads/images/LAoz.gif","test image","test caption",NA,"278"
"791","link","google.ca","test link","test link caption",NA,"278"
"800","image","uploads/images/tufte/langren.jpg","Langren image",,NA,"38"
"807","image","uploads/images/rumsey/berghaus-00163020.jpg","Charts showing temperature throughout the world",,NA,"114"
"808","image","uploads/images/rumsey/berghaus-00163022.jpg","World map showing the tradewinds",,NA,"114"
"809","image","uploads/images/rumsey/berghaus-00163054.jpg","Full colour &quot;ideal&#039;&#039; geologic cross-section",,NA,"114"
"810","image","uploads/images/icons/berghaus.gif","Berghaus map icon",,NA,"114"
"811","link","http://64.1911encyclopedia.org/B/BE/BERGHAUS_HEINRICH.htm","Berghaus biography",,NA,"114"
"812","link","http://www.geography.wisc.edu/histcart/v5cap.html","Berghaus map, high-res",,NA,"114"
"832","image","uploads/images/scatter_galton.gif","Galton correlation diagram, from",,NA,"147"
"833","link","http://galton.org","Comprehensive Galton site: biography, papers, images",,NA,"147"
"838","link","http://www.physics.uoguelph.ca/tutorials/GLP/","Graphing on log paper",,NA,"161"
"853","image","uploads/images/lambert1779-table.jpg","Lambert graphical table of temperatures",,NA,"75"
"854","image","uploads/images/lambert1779-graph.jpg","Lambert graph of solar warming vs. lattitude",,NA,"75"
"880","link","http://books.google.ca/books?id=yVDkyoNPZEwC","Google Books: Atlas Statistique de Paris",,NA,"143"
"881","image","uploads/images/loua/loua1873-scalogram.jpg","Loua scalogram of 40 characteristics of 20 Paris districts (2422 x 1932; 1386K)",,NA,"143"
"882","image","uploads/images/loua/loua1873-scalogram-c.jpg","Loua scalogram, color version (1212 x 960; 318K)",,NA,"143"
"883","image","uploads/images/loua/loua1873-carte5.jpg","Shaded map of Paris showing number of inhabitants per house (935 x 615; 77K)",,NA,"143"
"898","image","uploads/images/pictogram.gif","Mulhall pictogram image",,NA,"163"
"899","image","uploads/images/mulhall1884-pictogram-p424.jpg","Mulhall pictogram image, steam power (730 x 457; 52K)",,NA,"163"
"900","image","http://web.utk.edu/~glenn/Man-Animal.gif","Man, animal and machine pictogram",,NA,"163"
"901","link","http://books.google.com/books?id=vnbXZIGW5RsC","Google Books: Mulhall&#039;s Dictionary of Statistics",,NA,"163"
"902","image","uploads/images/mulhall1884-pictogram-p379.jpg","Mulhall pictogram image, railways (726 x 456; 58K)",,NA,"163"
"908","image","uploads/images/galton-corr.jpg","Galton diagram of bivariate normal distribution",,NA,"167"
"909","image","uploads/images/portraits/galton.jpg","Galton portrait",,NA,"167"
"910","link","http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Galton.html","Galton biography",,NA,"167"
"911","link","http://galton.org","A comprehensive Galton web site, with many publications and images",,NA,"167"
"912","link","http://galton.org/pearson/","Karl Pearson&#039;s biography of Galton, online",,NA,"167"
"914","image","uploads/images/mosaic31.gif","Mosaic display &aacute; la Hartigan and Kleiner",,NA,"249"
"915","image","uploads/images/HartiganKleiner1984.jpg","Hartigan &amp; Kleiner 5-way mosaic of TV ratings (629 x 663; 105K)",,NA,"249"
"944","image","uploads/images/portraits/marey.jpg","Marey portrait",,NA,"153"
"945","link","http://web.inter.nl.net/users/anima/chronoph/marey/index.htm","Chronophotographical Projections",,NA,"153"
"946","link","http://www.anotherscene.com/cinema/firsts/marey.html","Cinema firsts: Marey",,NA,"153"
"947","link","http://www.ctie.monash.edu.au/hargrave/marey.html","Pioneers in Aeromodeling: E. J. Marey",,NA,"153"
"948","link","http://www.expo-marey.com/ANGLAIS/indexGB.htm","Etienne Jules Marey - Movement in Light (english)",,NA,"153"
"949","link","http://books.google.ca/books?id=JnsAAAAAMAAJ","Google Books: La M&#039;ethode Graphique",,NA,"153"
"972","image","uploads/images/peutinger335-366.jpg","Peutinger map",,NA,"3"
"973","link","http://web.archive.org/web/20080129123649/http://www.kargi.de/peutinger.htm","Peutinger map images",,NA,"3"
"974","link","http://www.livius.org/pen-pg/peutinger/map.html","Peutinger map background",,NA,"3"
"987","link","http://www.cloudman.com/luke/041-luke.jpg","Luke Howard portrait",,NA,"87"
"988","link","http://www.cloudman.com/luke_howard.htm","Luke Howard biography",,NA,"87"
"989","link","http://www.islandnet.com/~see/weather/history/howard.htm","Luke Howard: The man who named clouds",,NA,"87"
"1011","image","uploads/images/palsky/defourcroy.jpg","de Fourcroy&#039;s proportional squares",,NA,"78"
"1012","image","uploads/images/palsky/defourcroy3.jpg","de Fourcroy&#039;s proportional squares",,NA,"78"
"1013","link","http://www.math.yorku.ca/SCS/Gallery/milestone/fourcroy.html","Description of de Fourcroy, from Palsky",,NA,"78"
"1022","link","http://www.docstoc.com/docs/2167615/Graphical-Presentation-of-Longitudinal-Data","Playfair line graph: chart of national debt",,NA,"80"
